channelid,subscriber_lifetime,views_lifetime,life_uploads,catid,category,View_range,upload_range,last_30_eng,last_30_views
UCwcG8Fye1j40joLFaw3-zlA,45847,11353919,503,24,Entertainment,high,low,25,18430
UCLs2Wm8dQ_gXdjTu7hvCiYQ,45862,7886895,344,26,Howto & Style,medium,low,4,2630
UC-wttYGdvP8Roy8mh8VbzKw,45890,3500805,1407,25,News & Politics,medium,medium,2,2617
UCgvwHvLpWvDcSSDn0vqDSXA,45892,15251238,292,24,Entertainment,high,low,1,4003
UC8gaRXJ08R4Ce8YnU-GitSg,45898,8576444,213,10,Music,medium,low,10,1780
UCKohB5TdAP7RlLiAEbxRS_w,45904,3585437,100,10,Music,medium,low,2,6028
UCqvHFSJIuOlBQw7LPUTPHaw,45914,4149604,1204,27,Education,medium,medium,6,3425
UCxuavIxdTiPt6t0L4REBwBw,45944,6583327,394,10,Music,medium,low,1,9183
UCD6034h0pD1984OtngLA8_w,45946,2709869,165,22,People & Blogs,medium,low,2,917
UCLnJwN04xzGGF7QPScr2ggw,46041,2278134,17,24,Entertainment,medium,low,2,6856
UCnvMH8IKpaGwEDIMydYXftQ,46069,11034641,2190,26,Howto & Style,high,medium,2,4954
UC__9YCm_H5Jcm7sJXVI6lsg,46092,6396372,46,24,Entertainment,medium,low,1,6948
UCxY-p2sqNytRBV3lGze8Tkw,46129,8735057,631,22,People & Blogs,medium,low,1,28306
UC6GzVQFbotPzWD1in3ixQkA,46141,20379631,416,10,Music,high,low,1,7598
UCbFFx50fzG-D_-lGCAUCUmw,46190,9877108,642,22,People & Blogs,medium,low,10,2284
UCOIOP55gOM6UNUACGHuBi3g,46202,3285689,42,28,Science & Technology,medium,low,2,884
UCmeNajnMQ-eVsU6wHVbr_5g,46205,17814368,277,10,Music,high,low,13,7200
UCHBEvV-OzFP_1ROcpXv5pLQ,46245,52021,10,25,News & Politics,low,low,8,84
UCpM8Oyu8QA9VoBGmPOSknBQ,46258,8509460,18,10,Music,medium,low,1,55067
UCmxathxJaJm8FATVjCCyzlQ,46284,5401554,47,2,Autos & Vehicles,medium,low,1,13810
UCQfQXEfTvLTM3ItZY7dD6Kw,46286,518418,9,27,Education,low,low,1,34632
UCxMP79dnXddOLzHplMiBXwQ,46297,2696013,403,28,Science & Technology,medium,low,18,25928
UC9_JyGgKGcn4cIgjcfHvexA,46359,20543192,2001,24,Entertainment,high,medium,10,2206
UCvmvDixf5JG7wVVH67bdn5Q,46374,3266799,56,24,Entertainment,medium,low,1,6617
UCsPpwKIiMSJ6aQbvkY3OowA,46381,16897297,29,22,People & Blogs,high,low,1,6603
UCate46F8HEc_U_vRhuZQSsA,46401,4032910,42,22,People & Blogs,medium,low,1,186761
UCvGQDGGaC4lZQIym3CNy2LQ,46414,10704382,51,24,Entertainment,high,low,1,61874
UCOMGZC8XY7lgA4Q8HANOQng,46416,1348082,97,28,Science & Technology,medium,low,1,3830
UC-rSoVn7Lwvium2aKT1Ff1g,46433,2239825,152,27,Education,medium,low,1,3181
UCbZfZMWoxQkbeKg2E3yYioQ,46444,3215236,451,22,People & Blogs,medium,low,1,2893
UC5GMQupZd2WQH-QuvarGN3w,46452,19636378,383,24,Entertainment,high,low,4,186
UCgpd0N_DYDsKVGbT29LCZiQ,46484,6486516,749,28,Science & Technology,medium,low,6,5468
UCFceQV_EsUjVkw9JJaG3mhA,46493,5113448,1243,22,People & Blogs,medium,medium,16,3767
UCUK7Rb06bohCR8p-ZRt7v8g,46515,1188822,123,27,Education,medium,low,23,2091
UC1hLw8ODyvPWQT80zbDmsMw,46559,5130821,546,22,People & Blogs,medium,low,1,15234
UC1cOSwD_9h82IhN8vy9cADA,46574,1608257,17,22,People & Blogs,medium,low,3,6760
UChtnNgOckkQKtW3NXgcZ67A,46595,5975978,11,24,Entertainment,medium,low,1,5544
UC8-1jPPKFIb0KgCAib2EGKQ,46633,2010306,12,22,People & Blogs,medium,low,21,171573
UC-9_drIFv14KfzEI8HmEizA,46637,3972076,355,22,People & Blogs,medium,low,2,2734
UCaUVJWjZWAoyI-Rpo3q3OAg,46644,22303909,1062,24,Entertainment,high,medium,4,2669
UCSkuZrdhB-8otwWLf9bE_HQ,46651,1738583,57,24,Entertainment,medium,low,1,33929
UC9SpfUF3rm-MGep5WE6FSCA,46660,2515271,85,28,Science & Technology,medium,low,3,12374
UCB8HkjEnTGlK8iG2CgTV_dA,46682,3524720,215,28,Science & Technology,medium,low,1,230
UCnNfL8RPW7ja-9zMwBGm2iA,46714,2709375,143,27,Education,medium,low,1,1710
UCRPs8mBbReNzkwYZTg-ZSuA,46718,15270015,396,24,Entertainment,high,low,7,1092
UCIBya8ul0lt_RSwgjdytBhQ,46722,5380466,441,24,Entertainment,medium,low,111,5846
UCjiqorwsEMWoaDpcVgP0e2A,46777,12594536,149,10,Music,high,low,1,2996
UC0gdjtxZQbEn1oKJKAwqH6A,46813,28631971,456,10,Music,high,low,2,3091
UCpi8cwMbf1N5F_O6WPYWOcQ,46825,4934131,43,22,People & Blogs,medium,low,1,2103
UC6RZTaysR_qdIwikmY5jjdg,46844,6397844,207,2,Autos & Vehicles,medium,low,8,14875
UCAy62VxtFLa-4eIcGaqDu3A,46845,3530437,47,15,Pets & Animals,medium,low,1,2673
UCBymmvfSKO8loSxRz9H3iUw,46848,11076372,410,24,Entertainment,high,low,2,12579
UCQNxuSLf9VuDI4NQRerk8OQ,46849,919074,11,23,Comedy,low,low,4,9206
UCGiAo6du8aclYIyka5imdHg,46856,6632301,692,24,Entertainment,medium,low,7,1207
UCeIvOii66dGBnI6z81Y2Oaw,46859,4858272,58,24,Entertainment,medium,low,1,2259
UCiHutkj1Jx5EX4L9HKyH5Tg,46866,11157535,22,23,Comedy,high,low,1,4344
UCv7LLueEzDnq8qpWHlX79lw,46885,3425647,27,22,People & Blogs,medium,low,1,5703
UC4UkamnBf2XidRZePag2apg,46893,2730013,78,22,People & Blogs,medium,low,4,6439
UC1DtEMePmr4O6F2do6BVl7A,46903,3372852,474,25,News & Politics,medium,low,7,10101
UCFPGwkpJ0KWQZeKeDAPSVgg,46921,7979481,53,24,Entertainment,medium,low,2,46936
UCtBSKcInlcMv8nytAit72OA,46923,17709664,2824,24,Entertainment,high,medium,107,1363
UCNq9nWDpET71MZNM0WpNXug,46929,8611301,97,24,Entertainment,medium,low,7,3330
UCWCgQERbO5c5xPJIP1SwPSw,46937,24603124,2402,24,Entertainment,high,medium,38,4344
UCIh030G1uQ4ZgpTeeagwLDA,46942,21722835,7,10,Music,high,low,1,5199
UC3ingNbF2mWgFdiXpBahhUA,46946,4685459,838,27,Education,medium,low,54,3166
UC2efTf-M3ezSvBW5DEyzS1A,46974,2649842,219,27,Education,medium,low,1,4952
UCCXqlg0U-HjynT5mA2lHIxA,47002,10179712,60,22,People & Blogs,high,low,1,6313
UCmoD90WoAp25pSA1rGqYqkg,47023,1093956,160,28,Science & Technology,medium,low,3,2041
UC5g7TDJbKTtyKCevFMPBU2w,47026,3526475,114,20,Gaming,medium,low,1,3284
UCnGy4uENJmddEbuHELUNI8g,47058,3093321,255,27,Education,medium,low,2,2258
UCqZbKCEpqg7IZgo7N6Jc5tw,47083,1772782,122,28,Science & Technology,medium,low,1,17344
UCM1uUgv6Q3lU9k52wTod92g,47148,4429698,161,24,Entertainment,medium,low,4,24885
UC____jUWUyI9MteVyy9_S_g,47182,2129267,27,22,People & Blogs,medium,low,1,15609
UCV7DChRolW8-60g2053qi_A,47205,63730728,1215,24,Entertainment,high,medium,1,3146
UCVCs1DtNHPMAdrjY8lrIk8A,47213,1683914,125,27,Education,medium,low,24,5461
UCUzSHqe2Vm7t8qs9lpct1-w,47218,2160067,52,26,Howto & Style,medium,low,1,1419
UCpR4w4g_HVQm6AUvkGVZFJw,47274,2535320,300,22,People & Blogs,medium,low,5,4877
UCQcGE9PihseQOGAJyCTlapg,47303,14181868,1463,24,Entertainment,high,medium,1,2106
UC3dtIIaZitTcWa6qU8VXOrA,47339,2191696,68,19,Travel & Events,medium,low,5,14027
UCO7tJd3x0RHlPsjlotaGpAg,47354,9311735,232,26,Howto & Style,medium,low,5,2180
UC4STuY1EHOT3x_HUx9rfO5A,47359,5426501,1982,2,Autos & Vehicles,medium,medium,3,19225
UCQS8SoHMrR_qHaFyW-O6ttw,47367,3553084,25,22,People & Blogs,medium,low,3,14609
UCzuS3PtkFqspAcVYz7kxuog,47376,7219043,21,10,Music,medium,low,2,5230
UCr6hHjMNvgQxErQ1ZJV4drw,47399,992766,52,27,Education,low,low,10,12486
UCQUHkb24YI1RKYhobM6JsuQ,47422,3999341,765,27,Education,medium,low,1,17961
UC3I4yAOErMH9cllJl4fTEUw,47426,2080084,32,27,Education,medium,low,3,10132
UCt8Vjk1BFeIxL_0pwD5X2Cg,47491,12430466,591,24,Entertainment,high,low,11,4059
UCcwl2nwU-zOuwefjuNY-lnw,47503,5054078,409,2,Autos & Vehicles,medium,low,1,3531
UChgr28cE2iI6E6y1ttiUWkg,47545,13110564,7822,25,News & Politics,high,medium,147,1797
UCHaQKsb2gS06Bylu8iPrfMA,47551,3043991,188,22,People & Blogs,medium,low,2,7087
UCnIPDh4U4TvD1EIOujIb1LA,47554,8057141,72,22,People & Blogs,medium,low,6,3529
UC5cKBjgyAbdW_Wyy_a85TQA,47570,5994089,222,24,Entertainment,medium,low,3,9467
UCPrLG6WxZxRT-gZ15F13tCw,47597,7216831,281,24,Entertainment,medium,low,3,40045
UCdsQsaeI8pQZtgrMmbjGUug,47629,8316618,223,10,Music,medium,low,6,3440
UCgZueHCTrV_NHrBnqfOxZEA,47654,3175190,324,26,Howto & Style,medium,low,64,18967
UCprQbJlS9x86VfTy840RVGQ,47655,6990649,26,28,Science & Technology,medium,low,1,2511
UCuYr6JXYqsTR6DiF0l8BXwg,47671,2970907,589,25,News & Politics,medium,low,4,1226
UCFHtExv-_9NgWEdOj8PGCkg,47683,4657620,77,23,Comedy,medium,low,1,2113
UCgp18n3d8zIl9gJvNFEKADQ,47684,6491641,217,26,Howto & Style,medium,low,36,10016
UC97C2yrIqESLI_pXPDlHNsA,47684,3414067,54,24,Entertainment,medium,low,2,16971
UCDUGOqcPAFgu6irogcAxlgA,47718,1298181,35,27,Education,medium,low,1,3894
UC-JTELSyK21xSDnc5SYPy5A,47748,6648795,94,10,Music,medium,low,2,15826
UCFXQHOWfhkFSUvKgaV2ZSRw,47774,11081869,2490,25,News & Politics,high,medium,3,4651
UCrzf9xAz_VOjIm7dsKcTukA,47801,3167935,710,28,Science & Technology,medium,low,1,1877
UC9RUB5VYR7bwR-ct-PO7WzQ,47803,2121006,263,27,Education,medium,low,12,3552
UCpCO3Oe2nlwJqDZ2eaaxL9Q,47848,8745427,625,22,People & Blogs,medium,low,4,13152
UCz5i8ryi60X1rWfpjFOI6iA,47855,8991712,2298,22,People & Blogs,medium,medium,1,13321
UCvG3G89IVdWEdWbgXmCcqmg,47869,5101630,152,22,People & Blogs,medium,low,1,3351
UCpeRo2ur_Y0dhdv_N-5JOCw,47907,5150872,107,24,Entertainment,medium,low,11,10855
UCrVbWoGStKupMEk6cJ5433A,47934,16041686,166,10,Music,high,low,2,3165
UCyG5Xrmv0R0GV1OJ7qEHwZA,47939,4366778,1088,25,News & Politics,medium,medium,1,10781
UCZ2AtDVMLq16wTxyMny0rQg,47946,2946230,36,23,Comedy,medium,low,3,19752
UCfkGbahMVnGQZQ9d82HcCvQ,47946,7347349,51,10,Music,medium,low,1,-46650
UC5bICWpkiBcE2H9ONCASsTw,47965,3664496,476,28,Science & Technology,medium,low,1,2997
UCAPe6hcwSRwkDjSCbV0zuCg,48024,7145545,164,22,People & Blogs,medium,low,1,2823
UCAqIqO9IrmcmewC5NSKfg7A,48045,9564028,166,28,Science & Technology,medium,low,1,1988
UCnFdAUG45L_djbV-_rHHH_w,48085,308679,100,25,News & Politics,low,low,1,287
UCOh_211oFtNxvva3yg2WB5g,48093,10829048,500,10,Music,high,low,22,5805
UCtuVG-cRWPosl_GuYLFtG5g,48117,16450485,391,19,Travel & Events,high,low,1,2094
UCfdWcfUsbJnVcJXAXfK5dcg,48123,10642502,6284,25,News & Politics,high,medium,5,2791
UCofkOdHl3aXF12GyRoM6YWw,48142,4129738,278,22,People & Blogs,medium,low,12,14113
UCL-fPcoQO2XW8pkAGaqHLRQ,48181,2430343,206,28,Science & Technology,medium,low,1,10830
UCjD_JKDFwazuHVkOWpCxoLQ,48213,2986398,327,24,Entertainment,medium,low,1,17541
UCV2OCXGLylRYserPE360BKA,48255,24971448,288,2,Autos & Vehicles,high,low,2,2575
UCMxJPchGLE_CJ1MJbJy-xDQ,48266,98880452,257,24,Entertainment,high,low,6,1053
UCdvPpHTCWCc7Az-gPtmp0gQ,48314,19746990,149,24,Entertainment,high,low,1,7531
UCBEcEhe_u9qK5Sie8-uM-pw,48326,14235306,259,22,People & Blogs,high,low,1,6008
UCzvkXJXsca2E6r6J6GRZsDA,48338,13200965,23,10,Music,high,low,1,10107
UCDgtKMdLImrxEsylXnJKvKg,48378,13008542,706,10,Music,high,low,4,5573
UCLfq2X-Qcdo4ufhx36JgRPQ,48409,3105720,16,24,Entertainment,medium,low,1,14057
UCQ9qRVn_hZG6pVfx402aKSg,48416,3493798,177,26,Howto & Style,medium,low,4,8663
UCyGRqIWaKw79FC3VMKSCRqw,48418,2598447,556,27,Education,medium,low,10,3398
UCC5meymNj0fws-0NSxTC7YA,48436,3624876,321,20,Gaming,medium,low,2,6425
UCjDHpQPESgNMznApF-YlZqA,48488,9952799,5200,24,Entertainment,medium,medium,64,3739
UC0HxUf5bHl1m1xMF9Wiv6Xw,48505,3784405,117,22,People & Blogs,medium,low,2,8020
UCiXg7ojx9OPB5VewCyp1uYw,48513,1755097,265,20,Gaming,medium,low,1,22406
UCDSVw7YcRnQPJ0rGR02xGVw,48515,7440052,6775,22,People & Blogs,medium,medium,1,7184
UCjozuND0dR5sNgNUKJaEcRg,48529,3292194,192,20,Gaming,medium,low,2,5009
UCh9Dz5xUrIRIu5-HiuXuydA,48560,10984444,129,22,People & Blogs,high,low,2,259
UC9UqAwZ5b-d933TzJkUvpYw,48564,7540097,819,22,People & Blogs,medium,low,221,27248
UCwwO0O1utqZvbTeMQb82_sg,48576,6593817,427,24,Entertainment,medium,low,79,14058
UCatTkR06Qo6UEszLlvEAaMQ,48619,19855561,251,19,Travel & Events,high,low,2,3073
UCz0iMkwrDvGX9WHEY3fL46w,48631,8831945,301,24,Entertainment,medium,low,3,17410
UCUbmeeFU8u9xnw9EHxpGyFw,48644,2099217,86,27,Education,medium,low,4,17602
UCFCRsj89FMOh8nDLnsSvpEQ,48662,10154089,167,22,People & Blogs,high,low,2,4948
UCNiiYEfZvK7hsqloeFKi4vg,48668,3155495,106,28,Science & Technology,medium,low,2,8253
UCK_cj1K08Zry1HvIXBcgIQw,48725,5983760,55,22,People & Blogs,medium,low,7,36414
UCOLFP43Oq2wbeCFXucSQBTg,48731,3841765,141,22,People & Blogs,medium,low,4,7413
UC2hBdr7tIQ_oPG-A2M_NAMQ,48736,6129390,171,27,Education,medium,low,2,968
UCr8q3gJ5BA1Qdsj-bb4cIDA,48743,4007841,296,20,Gaming,medium,low,14,14357
UCAea34p7ZFF5Lqzky2u9Dxw,48784,350869,18,22,People & Blogs,low,low,7,25395
UCY4GeMjbppsP1Ja6eZs-g1g,48817,4572099,312,24,Entertainment,medium,low,1,11661
UCQ8ginlz9pUgNW5fGuiAuSw,48873,18440080,833,2,Autos & Vehicles,high,low,1,2826
UC6aqnsH_AxVrQ7PLaeBVqGA,48875,2016065,129,27,Education,medium,low,3,2239
UCk081mmVz4hzff-3YVBAxow,48884,1549175,52,22,People & Blogs,medium,low,2,10895
UCLFXjLhFmXdJTnsmxdqjATQ,48888,3339951,166,22,People & Blogs,medium,low,12,3390
UCZGgWlETjZnYmHPiKgybing,48892,4656318,135,26,Howto & Style,medium,low,1,15977
UCUpeL_Jbr6mBo5x3Qu6fCVA,48933,18295646,52,23,Comedy,high,low,1,7015
UCcTRD6P6N1RmIKFucSqytHg,48947,12236605,1971,24,Entertainment,high,medium,231,32862
UCrYRMIhhSRu0PfBaj_PiMNw,48968,15884979,67,26,Howto & Style,high,low,2,7361
UCpCEOhK7cQvS--YTVLMbiZQ,48983,3716378,6,27,Education,medium,low,1,2957
UCqF90dnM2I1nu_0Dj0amXlA,48995,10385746,346,24,Entertainment,high,low,4,4301
UCdzpEiSpE2hTyVID3fQwXIw,49029,6742896,13,28,Science & Technology,medium,low,1,739
UC5JKy99T3XR7ViJIh_wYXUw,49066,1981522,138,27,Education,medium,low,1,5550
UCsVjKQ6XknYR5UQfbryQQTA,49070,4908317,146,28,Science & Technology,medium,low,2,1865
UCasPPV2wIOjqenvQvsL_lDg,49075,2990831,420,28,Science & Technology,medium,low,7,3223
UCcKYZNaqxFlTK5W2dqh-i6A,49117,886842,369,28,Science & Technology,low,low,1,3030
UCTHQPODVF1w3qvENldbW2Mg,49130,9050425,218,10,Music,medium,low,1,177877
UCkZ-nUVYtqYD5kTT80T31_g,49144,1331548,351,27,Education,medium,low,1,-46806
UCTFz3noLGUS4vsuJvObRtuw,49153,1958956,50,24,Entertainment,medium,low,3,4835
UCC8uQJzVPVXY-B8JQYsU7kg,49209,15544977,341,24,Entertainment,high,low,6,3073
UCpK5uyn7uX_e23vKT9dKP4g,49257,2191007,50,1,Film & Animation,medium,low,2,4485
UCoe2dDNs_EUc4YwO5A-URYA,49260,1803793,23,22,People & Blogs,medium,low,1,36786
UChftTVI0QJmyXkajQYt2tiQ,49284,14084097,40760,25,News & Politics,high,high,1,3855
UCpxyLfVA6KauTZTFPC21udA,49285,2871779,17,27,Education,medium,low,2,12306
UCByoEPQbSxyB7PGFDmqtHwQ,49352,1852717,21,24,Entertainment,medium,low,1,3875
UCnlePyifW565nMBC6j1ybzg,49415,34373032,538,22,People & Blogs,high,low,9,1409
UCISo1OpKyXv_1W_nApx8SQw,49475,5061149,286,22,People & Blogs,medium,low,1,17306
UCc7hru4TQJllmOl7Vd977Nw,49478,3404992,126,24,Entertainment,medium,low,2,11878
UCjdjDOUJfl4feq8Vi-uHdRQ,49486,9734401,775,25,News & Politics,medium,low,95,1018
UC4j73wdt-1hclz1HfxAEWlw,49489,23503567,140,24,Entertainment,high,low,13,21421
UC6uokszY1eM0pm1gfpIi2cA,49545,2813653,91,27,Education,medium,low,1,8221
UCAwyIMG6IwtSFKVsHKcnF6Q,49550,26954581,369,1,Film & Animation,high,low,1,8146
UCrgbcgr8YCwHPM9xwedPJYg,49569,10736400,357,28,Science & Technology,high,low,1,4831
UC0WShL5WSoZZSscHwmi-hbg,49582,3080309,235,28,Science & Technology,medium,low,6,8376
UCN_B1c5BCv1v3g4zX_0k7GA,49588,10000586,111,10,Music,high,low,1,3268
UCTR1Tk8SaMO9qw930kIOMHQ,49646,1827904,37,22,People & Blogs,medium,low,3,20754
UC8L-k-oxVby2qsYkuMnhVXQ,49651,3195699,33,22,People & Blogs,medium,low,1,9740
UCA17v3ENpnoN4MWo8sbmM6w,49655,2184286,374,27,Education,medium,low,24,3714
UC6l1m1b8ZuRSsPx8ZAlvt1Q,49680,4646644,916,20,Gaming,medium,low,1,6969
UCrRk6Com1Lt9HBqRuSA9Veg,49729,2932390,235,27,Education,medium,low,1,3561
UCvFEd-pDgocvQhyWIDRoLwA,49739,5083741,210,28,Science & Technology,medium,low,106,8095
UCjuRpaI3WmHLBtswDLwxQtA,49758,4807572,60,26,Howto & Style,medium,low,1,4637
UCiqjR5quqQFX6qvZmYrW1oA,49761,3085055,24,23,Comedy,medium,low,2,2091
UCngwthoufuilGgXOkaFdg6Q,49764,8489477,37,10,Music,medium,low,1,3747
UC-irPsIjq0BNYSoWx_zl_tg,49781,64943,2,1,Film & Animation,low,low,4,-49
UCsJgeHqYFzBzQRa5ZmhJo7w,49818,4540208,458,24,Entertainment,medium,low,32,10298
UC3EIT1VMZvCCBe_NZgXNv4A,49857,1722611,100,22,People & Blogs,medium,low,1,9326
UCsks56EiMxyOLuD7UXNZeiw,49877,2983293,325,27,Education,medium,low,52,7405
UC-P5hcUfm_VcL49-kClyqtw,49898,12563742,147,28,Science & Technology,high,low,3,2024
UC2EFhJTQESvy0vT3u-sxofw,49913,9649203,157,20,Gaming,medium,low,4,263
UCePVXLKosJPBpCqw9bghjhA,49917,8862153,832,2,Autos & Vehicles,medium,low,2,82229
UCxTkNmmSw4sH_-0QvOzB42Q,49926,9356394,88,10,Music,medium,low,1,7252
UCJ7fpdDxAJ8pRoE0oUanVlg,49953,5740054,1090,27,Education,medium,medium,54,2703
UC8jF2PQ1vPw6uiRTEtPjXFw,49982,5468371,60,22,People & Blogs,medium,low,3,2187
UCF8VcKM7FoRY-Y_EJBkLdkA,49987,4035499,41,24,Entertainment,medium,low,3,17594
UCYMLGRJguEtveb9pHjAy7lw,49994,21083323,162,10,Music,high,low,1,4013
UCyqVnOGQO7v71Fm318SfVyg,50048,16978042,50,22,People & Blogs,high,low,1,8295
UCZeLuUEGhmTH6Ok-xIopoXg,50059,6130841,96,22,People & Blogs,medium,low,1,1299
UCBv0cuujMcGgrgkoCpH7azw,50100,5176468,122,10,Music,medium,low,1,7587
UC-r68U89bW830hdC5eBI66w,50116,5104169,705,22,People & Blogs,medium,low,159,2768
UCGbShG-2foBqX3ReYKoK3Ug,50129,2016128,313,27,Education,medium,low,39,6957
UCVzwl88ORinFEquy6134StQ,50168,4743926,284,1,Film & Animation,medium,low,2,2496
UC7PA-mUa1W-gkiUPUr6emNA,50177,2145302,278,22,People & Blogs,medium,low,1,34919
UC64cbNTxzxt5vnwhic7Qy_A,50215,15537659,6,22,People & Blogs,high,low,1,11727
UCNMhOcy-TKYt9P5kcvD9S_g,50215,1977441,271,20,Gaming,medium,low,3,27580
UCIhTwRYNkSwnZJo6VX6Zfhg,50302,8955870,28,23,Comedy,medium,low,1,12635
UCiu57_xnIWDrIwr6TN4enQg,50349,9647185,194,23,Comedy,medium,low,3,30190
UCETEa4jSN0ggyZcQGuxsmlw,50352,6624894,1351,27,Education,medium,medium,2,11934
UCjWayxsyKiWd3MPbKpduZdg,50400,6959717,82,22,People & Blogs,medium,low,1,571
UCHI0gUc5vu61P1ULQpizeLQ,50402,2361428,59,2,Autos & Vehicles,medium,low,6,29420
UCnKdoTfyVVFWmzmP5sw2L5Q,50415,8724037,56,10,Music,medium,low,10,16223
UCM72umqXJ-eFZO4AeCQkppA,50447,2196106,189,27,Education,medium,low,2,3080
UCL4i49eXkbavHh8-xlxKkBQ,50476,17906428,61,23,Comedy,high,low,1,14569
UCtthOuWVQ7U4XB8uM96gbaQ,50486,36016919,27,24,Entertainment,high,low,1,2836
UCFqTvxZzQOOVR4WgMS8QFTg,50487,39152546,631,24,Entertainment,high,low,1,1625
UCEeTnfFxwdpnG-T0ZvTZRsA,50501,14606484,852,22,People & Blogs,high,low,14,2249
UCpBqpLEqkE5IHQabGVH6V-w,50542,15647466,10786,25,News & Politics,high,high,2,8387
UCbcKo3PhxB5p9etjt3g8xxw,50550,8939770,38,22,People & Blogs,medium,low,1,2083
UCnsEsbJ0_1LnPu4uy1P_n_A,50587,3511534,176,28,Science & Technology,medium,low,10,9305
UCzMh5xuqmZ518FJ8oD0uN3w,50620,3010420,74,27,Education,medium,low,1,4138
UCgi40Ix6UIgPahE10QgoBBw,50621,2410587,42,28,Science & Technology,medium,low,7,5511
UCMwrxX4CSUd59D-CdyxWz1g,50636,2832975,20,22,People & Blogs,medium,low,31,1789
UCHNq-Nt1GZdhUb-IA2Hq1kQ,50641,4047079,177,1,Film & Animation,medium,low,1,3482
UCT_cq6mS9dGaND0iHO8-PgA,50656,3483432,87,10,Music,medium,low,1,2508
UCs3xe2MUl8KG19iMkc83TVw,50668,3958263,582,20,Gaming,medium,low,31,485
UC0MCZLgQdQJ9nTNVVkRQc4A,50682,2509548,113,27,Education,medium,low,1,1262
UC8zCn50GTANQmKhivl5mVcA,50699,27101218,4615,24,Entertainment,high,medium,6,2711
UCFWc59cclCQbln4jCY-L-MA,50714,4848868,526,27,Education,medium,low,2,4024
UCUedCYdgJ66ve3_D1dY3-UA,50716,10697945,273,28,Science & Technology,high,low,3,2524
UCEd11ofZ2W9_xH3yPF0qpBw,50721,6776345,113,24,Entertainment,medium,low,1,27909
UCbzB-0ynBO989wiTpG5mnBw,50732,42944317,6,10,Music,high,low,1,1353
UCGmANQLvvYfCvPO4xGOK4oQ,50748,7365296,333,26,Howto & Style,medium,low,6,2710
UCVceQIxw5t4LGxNyRkRJZ1w,50767,3276231,204,22,People & Blogs,medium,low,9,2657
UCvQvuYOFvZZxHdYK-IXjQEw,50810,1264312,410,22,People & Blogs,medium,low,3,2779
UCpSAExPnXBtBtCf7_s4t5fw,50829,15939353,62,1,Film & Animation,high,low,2,11313
UCjSKbNjEyoCEVqtJsKAWuAg,50846,15858953,230,24,Entertainment,high,low,1,5149
UCAflTQOHfpuX3tEvN5mkLTg,50848,4688199,236,2,Autos & Vehicles,medium,low,1,1923
UCunfnc33G0BJZvzAlykOncw,50854,1600390,143,27,Education,medium,low,2,33156
UCUsLDCKKoSxkxxgkKDu17Aw,50867,8375447,43,10,Music,medium,low,8,18397
UCrRiwtYNh8rjTxT6lLIVCKg,50885,8905216,51,22,People & Blogs,medium,low,1,8075
UCMvKd8JFlQYiiZp3MjWg25g,50949,1780855,205,27,Education,medium,low,56,10129
UC-xszMeVOaPZ2IP1OSeIMsA,51000,4352714,216,24,Entertainment,medium,low,3,4526
UCivemq8NtZROm6tu5JtoLAg,51012,2245158,9,10,Music,medium,low,2,9285
UCBAhH8ma7VWNPWoiAOdrgUQ,51022,18559378,399,24,Entertainment,high,low,1,2669
UCBE0dR3HZ-ZX1oLMcU9Gi2A,51043,28001872,4475,28,Science & Technology,high,medium,216,3692
UCgwadKDkib46Ok0mUIQU4pw,51046,4507974,190,26,Howto & Style,medium,low,1,6389
UCC_YkuRhY19mwTGrcmjylJw,51075,2793569,396,22,People & Blogs,medium,low,1,-50926
UCCStScLnIu7Iw93-YqP81UQ,51123,11955624,2473,25,News & Politics,high,medium,1,26472
UCYvNQWoXtr5G9nO9WwyadNA,51174,3133457,437,27,Education,medium,low,1,2228
UC83eRD0ZoI4Ev36dkiksMTQ,51175,7079067,460,26,Howto & Style,medium,low,1,1496
UC5CujdNq0KxVrcyFEkKddNQ,51182,6193657,45,24,Entertainment,medium,low,1,1700
UCXiZ-D3cJjEz8Np8xAPZQSQ,51183,2138973,97,17,Sports,medium,low,2,16975
UCdy8pAPZ_HYkv_JyACMKzpQ,51204,1020916,319,27,Education,medium,low,7,82500
UCvTut1G4g9yR_82xCuSYdOQ,51226,10622902,8443,25,News & Politics,high,medium,1,6718
UCScZ2368ykwTS9dWC3ll9vQ,51236,4061602,154,27,Education,medium,low,2,4931
UCnSWdJZcH5JGvy0WkAYztcw,51248,3647301,18,1,Film & Animation,medium,low,1,6187
UCVPHYOcNxs1ykZ_BOwGIW3A,51283,14252086,870,24,Entertainment,high,low,28,2053
UCH_4bAwpwDAwpBSS0ni2fEA,51283,11970503,368,22,People & Blogs,high,low,12,4398
UCmHAE3x25-nQX74G7zoVOfw,51304,21677603,211,24,Entertainment,high,low,1,2621
UCtBllAPFDA8uta3v1bRtIcg,51307,7938094,253,23,Comedy,medium,low,1,5575
UCojpl3ik6IgTi3M6zGHhb-A,51319,11952597,4449,24,Entertainment,high,medium,133,2928
UCoKbJaenMAHtCGDCghwoRxg,51323,4448486,458,24,Entertainment,medium,low,9,25287
UCJVmmCM1-e2yMm0lR2Cyuww,51336,5543786,40,10,Music,medium,low,3,15214
UCROGHwWY49QZ0-L6_xuZBNg,51355,11820004,42,24,Entertainment,high,low,1,1954
